-2.85	0
-2.55	0
-2.25	0
-1.95	0.0190667
-1.65	0.0528
-1.35	0.0689333
-1.05	0.0826667
-0.75	0.0878667
-0.45	0.0936
-0.15	0.0948
0.15	0.0964
0.45	0.0925333
0.75	0.088
1.05	0.0821333
1.35	0.0692
1.65	0.0526667
1.95	0.0193333
2.25	0
2.55	0
2.85	0
